,git_hash,commit_date,cve_data,cwe_group,published_date,severity,impact_score
172,d97903a3587e137316adbd8a9f0460552b5bfbcd,2018-03-21 17:43:28+01:00,CVE-2018-8048,CWE-79,2018-03-27T17:29Z,MEDIUM,2.7
173,89410a0f8700824844eeca6af132538d56141a37,2018-03-26 23:02:27+02:00,SQL_INJECTION,,,,
174,0338aa69f000b43a9d94232d42b0e1e5f170be46,2018-03-27 19:22:33+02:00,SQL_INJECTION,,,,
175,0e7f450ed7a99b7c39bdbe15c4cd07f1e0019d6b,2018-03-31 14:32:50+02:00,CVE-2018-8779,CWE-20,2018-04-03T22:29Z,MEDIUM,3.6
176,0e7f450ed7a99b7c39bdbe15c4cd07f1e0019d6b,2018-03-31 14:32:50+02:00,CVE-2018-8778,CWE-134,2018-04-03T22:29Z,MEDIUM,3.6
177,0e7f450ed7a99b7c39bdbe15c4cd07f1e0019d6b,2018-03-31 14:32:50+02:00,CVE-2018-6914,CWE-22,2018-04-03T22:29Z,MEDIUM,3.6
178,0e7f450ed7a99b7c39bdbe15c4cd07f1e0019d6b,2018-03-31 14:32:50+02:00,CVE-2017-17742,CWE-113,2018-04-03T22:29Z,MEDIUM,1.4
179,0e7f450ed7a99b7c39bdbe15c4cd07f1e0019d6b,2018-03-31 14:32:50+02:00,CVE-2018-8780,CWE-22,2018-04-03T22:29Z,HIGH,5.2
180,0e7f450ed7a99b7c39bdbe15c4cd07f1e0019d6b,2018-03-31 14:32:50+02:00,CVE-2018-8777,CWE-400,2018-04-03T22:29Z,MEDIUM,3.6
181,f464f98fd3b8ef33b3afa5acf09e829c046134de,2018-04-01 23:43:08+02:00,CVE-2018-8779,CWE-20,2018-04-03T22:29Z,MEDIUM,3.6
182,f464f98fd3b8ef33b3afa5acf09e829c046134de,2018-04-01 23:43:08+02:00,CVE-2018-8778,CWE-134,2018-04-03T22:29Z,MEDIUM,3.6
183,f464f98fd3b8ef33b3afa5acf09e829c046134de,2018-04-01 23:43:08+02:00,CVE-2018-6914,CWE-22,2018-04-03T22:29Z,MEDIUM,3.6
184,f464f98fd3b8ef33b3afa5acf09e829c046134de,2018-04-01 23:43:08+02:00,CVE-2017-17742,CWE-113,2018-04-03T22:29Z,MEDIUM,1.4
185,f464f98fd3b8ef33b3afa5acf09e829c046134de,2018-04-01 23:43:08+02:00,CVE-2018-8780,CWE-22,2018-04-03T22:29Z,HIGH,5.2
186,f464f98fd3b8ef33b3afa5acf09e829c046134de,2018-04-01 23:43:08+02:00,CVE-2018-8777,CWE-400,2018-04-03T22:29Z,MEDIUM,3.6
187,5ed0e4b4ce1b362580075424c428332b83eb59bc,2018-05-01 17:57:29+02:00,CVE-2017-18258,CWE-770,2018-04-08T17:29Z,MEDIUM,3.6
188,a68ebe11469f85a81640501414be171c41177b50,2018-05-07 14:34:00+02:00,CVE-2018-3728,CWE-471,2018-03-30T19:29Z,MEDIUM,5.9
189,8ea29c51aef6cc7c68dc963a9b7d916ac941bcc6,2018-06-20 01:49:26+02:00,CVE-2018-3760,CWE-200,2018-06-26T19:29Z,MEDIUM,3.6
190,f2cb89b0d2de23fc064f507d23bef85831287d45,2018-06-20 01:50:28+02:00,CVE-2018-3760,CWE-200,2018-06-26T19:29Z,MEDIUM,3.6
191,8d6fbe1769b2a0f7b1cd502c4f679cd52db2cdcd,2018-06-20 01:50:54+02:00,CVE-2018-3760,CWE-200,2018-06-26T19:29Z,MEDIUM,3.6
192,fce42cbc8ac47285c24cc60de82d7a2dd25c1184,2018-06-22 18:10:15+02:00,CVE-2018-3760,CWE-200,2018-06-26T19:29Z,MEDIUM,3.6
193,95842f230bbce6204d2ad547c7b2be1d73deeee9,2018-06-22 18:49:18+02:00,CVE-2018-3760,CWE-200,2018-06-26T19:29Z,MEDIUM,3.6
194,ab339cf68b4d7cbc05a20e3555f86980b7c0d91c,2018-06-25 11:05:26+02:00,CVE-2018-3760,CWE-200,2018-06-26T19:29Z,MEDIUM,3.6
195,39a791fa537b000aa396052b3487a28ccfbaeaea,2018-06-25 12:46:40+02:00,CVE-2018-3760,CWE-200,2018-06-26T19:29Z,MEDIUM,3.6
196,28aa8a31dc9adf32684557edfcfc173a2155ac82,2018-06-25 13:57:32+02:00,CVE-2018-3760,CWE-200,2018-06-26T19:29Z,MEDIUM,3.6
197,21f1b16ea286103a454bc44a518b8b12e92af207,2018-06-25 17:22:36+02:00,CVE-2018-3760,CWE-200,2018-06-26T19:29Z,MEDIUM,3.6
198,9829032c97f86e21a5bba0aee5b9affb3f08f350,2018-06-25 19:09:39+02:00,CVE-2018-3760,CWE-200,2018-06-26T19:29Z,MEDIUM,3.6
199,d6eaee092709aad477a9894598496c6deec532ff,2018-07-25 18:13:03+02:00,CVE-2018-14574,CWE-601,2018-08-03T17:29Z,MEDIUM,2.7
200,6fffc3c6d420e44f4029d5643f38d00a39b08525,2018-07-31 16:37:29+02:00,CVE-2018-14574,CWE-601,2018-08-03T17:29Z,MEDIUM,2.7
201,a656a681272f8f3734b6eb38e9a88aa0d91806f1,2018-08-01 15:28:42+02:00,CVE-2018-14574,CWE-601,2018-08-03T17:29Z,MEDIUM,2.7
202,c4e5ff7fdb5fce447675e90291fd33fddd052b3c,2018-08-01 15:35:09+02:00,CVE-2018-14574,CWE-601,2018-08-03T17:29Z,MEDIUM,2.7
203,0006538e53bf11d1de26801b13b78807354de2c8,2018-08-01 16:51:24+02:00,CVE-2018-14574,CWE-601,2018-08-03T17:29Z,MEDIUM,2.7
204,3dc02de7618c3e5b058f6b6aff22c55c818584ca,2018-08-01 17:07:18+02:00,CVE-2018-14574,CWE-601,2018-08-03T17:29Z,MEDIUM,2.7
205,e7dffda16729e79194813427c775c94f141f127c,2018-08-01 17:07:28+02:00,CVE-2018-14574,CWE-601,2018-08-03T17:29Z,MEDIUM,2.7
206,98c77c5a700eed4bd314a40ab70904db0c0adac6,2018-08-01 17:07:37+02:00,CVE-2018-14574,CWE-601,2018-08-03T17:29Z,MEDIUM,2.7
207,065d0f7411dd1df91a7d26c6a0103e2d0870cf3c,2018-08-01 23:37:57+02:00,CVE-2018-6341,CWE-79,2018-12-31T22:29Z,MEDIUM,2.7
208,f7cf5797a080cbf7ff6acfc0dcfac64918026c83,2018-08-06 22:59:58+02:00,SQL_INJECTION,,,,
209,2b4597a20055bf6ee7896008f65443b9d3e20e6b,2018-08-10 14:03:09+02:00,CVE-2018-14040,CWE-79,2018-07-13T14:29Z,MEDIUM,2.7
210,7cfc6a94333bf4e290dd6bc3f8184565a2b36d61,2018-08-10 14:03:44+02:00,CVE-2018-14042,CWE-79,2018-07-13T14:29Z,MEDIUM,2.7
211,2a5ba23ce8f041f3548317acc992ed8a736b609d,2018-08-13 18:09:18+02:00,CVE-2018-14042,CWE-79,2018-07-13T14:29Z,MEDIUM,2.7
212,2a5ba23ce8f041f3548317acc992ed8a736b609d,2018-08-13 18:09:18+02:00,CVE-2018-14040,CWE-79,2018-07-13T14:29Z,MEDIUM,2.7
213,ad5f502332aaab2cd1a642269674da3f794e1001,2018-08-14 09:01:04+02:00,SQL_INJECTION,,,,
214,792cd0902ef834fe37c85b592f94bc9d84c5f03b,2018-08-31 21:19:04+02:00,CVE-2018-3721,NVD-CWE-noinfo,2018-06-07T02:29Z,MEDIUM,3.6
